lang,doc_key,from_id,to_id,text,author_name,year_birth,year_death,from_placename,from_latitude,from_longitude,from_type,from_type_d,to_placename,to_latitude,to_longitude,to_type,to_type_d,text_long,id_short
fr,HER120,Q10965,Q14305,de l' Èbre Jusques à le Guadiana,"HEREDIA, José-Maria",1842,1905,Ebro,40.728527124206,0.86929321289062,river,river,Guadiana,37.1685,-7.3959,river,river," Il revient de la guerre , et partout devant lui ,# Sur son genet rapide et rayé comme un zèbre# Le cavalier berbère en blasphémant a fui .# Il a tout pris , pillé , rasé , brûlé , de l' Èbre# Jusques à le Guadiana qui roule un sable d' or ,# Et de l' Algarbe en feu monte un long cri funèbre .# Il revient tout chargé de butin , plus encor# De gloire , ramenant cinq rois de Morérie .",fr-6862
fr,HRV46,Q5687,Q126982,de Jéricho jusqu' à Génésareth,"HERVÉ, Henriette",NA,NA,Jericho,31.856111111111,35.463055555556,city,city,Sea of Galilee,32.818906,35.590033,lake,lake," Il faisait doux , ce printemps -là , dans la soirée ,# L' air embaumait le thyn , la lavande et l' aneth …# Je revenais de les puits en suivant la grand' route# Qui va de Jéricho jusqu' à Génésareth ,# Et tu m'as arrêtée … et j' ai frissonné toute ,# Et le vent soulevait mes longs voiles épars …# Puis tout s' est effacé devant ton clair-regard",fr-6958
fr,HUG523,Q1075988,Q217925,De le Louvre à le Champ-de-Mars,"HUGO, Victor",1802,1885,Louvre Palace,48.861028,2.335886,palace,palace,Champ de Mars,48.85613,2.29803,city part,city part," Le soir , je revenais ; et dans toute la ville ,# Les passants , éclatant en strophes , en refrains ,# Ayant leurs doux instincts de liberté pour freins ,# De le Louvre à le Champ-de-Mars , de Chaillot à la Grève ,# Fourmillaient ; et , pendant que mon esprit , qui rêve# Dans la sereine nuit de les penseurs étoilés ,# Et dresse ses rameaux à leurs lueurs mêlés ,",fr-7089
fr,HUG527,Q192483,Q782278,de Lemnos à Lépante,"HUGO, Victor",1802,1885,Lemnos,39.916666666667,25.25,island,island,Nafpaktos,38.391666666667,21.8275,city,city," Cache ta gorge impure et ta laideur cynique ,# O sirène ridée et dont l' hymne s' est tu !# Où donc êtes-vous , âme ? étoile , où donc es -tu ?# L' île qu' on adorait de Lemnos à Lépante ,# Où se tordait d' amour la chimère rampante ,# Où la brise baisait les arbres frémissants ,# Où l' ombre disait : J' aime ! où l' herbe avait de les sens ,",fr-7093
fr,HUG576,Q2887644,Q1479,"de Bastan , Le second , à Bordeaux","HUGO, Victor",1802,1885,Bastan,42.883333333333,-0.016666666666667,river,river,Bordeaux,44.837777777778,-0.57944444444444,city,city," Ils ont , pour recevoir sûrement de les secours ,# Si quelque insensé vient heurter leurs citadelles ,# Trois souterrains creusés par les turcs infidèles ,# Et qui vont , le premier , dans le val de Bastan ,# Le second , à Bordeaux , le dernier , chez Satan .# L' empereur , souriant , reprit d' un air tranquille :# — Duc , tu ne m' as pas dit le nom de cette ville ?# — C' est Narbonne .",fr-7142
fr,HUG577,Q791134,Q1410,D' Avis à Gibraltar,"HUGO, Victor",1802,1885,Avis,39.05,-7.8833333333333,city,city,Gibraltar,36.14,-5.35,region,land," S' écria Jabias , c' est vous qu' ainsi je vois !# Quoi ! c' est vous qui n' avez qu' à vous mettre en campagne ,# Et qu' à dire : — Partons ! pour donner à l' Espagne ,# D' Avis à Gibraltar , d' Algarve à Cadafal ,# O grand Cid , le frisson à le clairon triomphal ,# Et pour faire accourir au-dessus de vos tentes ,# Ailes à le vent , l' essaim de les victoires chantantes !",fr-7143
fr,HUG581,Q22801,Q68124,d' Altorf à Chaux-de-Fonds,"HUGO, Victor",1802,1885,Altorf,48.522222222222,7.5283333333333,village,village,La Chaux-de-Fonds,47.099627777778,6.8295583333333,city,city," Arracha la statue , et porta la colonne# De le munster de Strasbourg à le pont de Wasselonne ,# Et là , fier , la jeta dans les étangs profonds ;# On vante Éviradnus d' Altorf à Chaux-de-Fonds ;# Quand il songe et s' accoude , on dirait Charlemagne ;# Rôdant , tout hérissé , de le bois à la montagne ,# Velu , fauve , il a l' air d' un loup qui serait bon ;",fr-7147
fr,HUG582,Q22647,Q5715,de Troie à Memphis,"HUGO, Victor",1802,1885,Troy,39.9575,26.238888888889,ancient city,ancient city,Memphis,29.85412,31.25934,ancient city,ancient city," On les contemple , on trouve admirable leur antre ;# Mais sitôt qu' ils sont morts , ils deviennent hideux ,# Et n' ont plus que les vers pour ramper autour d' eux .# Oh ! de Troie à Memphis , et d' Ecbatane à Tarse ,# La grande catastrophe éternelle est éparse# Avec Pyrrhus le grand , avec Psamméticus !# Les rois vainqueurs sont morts plus que les rois vaincus ,",fr-7148
fr,HUG582,Q696193,Q134287,d' Ecbatane à Tarse,"HUGO, Victor",1802,1885,Ecbatana,34.8065,48.516247,ancient city,ancient city,Tarsus,36.916666666667,34.9,city,city," On les contemple , on trouve admirable leur antre ;# Mais sitôt qu' ils sont morts , ils deviennent hideux ,# Et n' ont plus que les vers pour ramper autour d' eux .# Oh ! de Troie à Memphis , et d' Ecbatane à Tarse ,# La grande catastrophe éternelle est éparse# Avec Pyrrhus le grand , avec Psamméticus !# Les rois vainqueurs sont morts plus que les rois vaincus ,",fr-7148
fr,HUG589,Q5089,Q589347,de le Gange à le Pausilippe,"HUGO, Victor",1802,1885,Ganges,30.1451,78.5974,river,river,Posillipo,40.80555556,14.20333333,city part,city part," Qui pourrait délier ce faisceau dans son poing ?# N' est -il pas le seigneur qu' on ne contredit point ?# N' est -il pas l' héritier de César ? le Philippe# Dont l' ombre immense va de le Gange à le Pausilippe ?# Tout n' est -il pas fini quand il a dit : je veux !# N' est -ce pas lui qui tient la victoire à les cheveux ?# N' est -ce pas lui qui lance en avant cette flotte ,",fr-7155
fr,HUG592,Q909357,Q845855,de les cols de le Malpas roulent jusqu' à Sallanches,"HUGO, Victor",1802,1885,Malpas,46.826388888889,6.2894444444444,village,village,Sallanches,45.936388888889,6.6319444444444,city,city," Gloire à les hallebardiers splendides ! ces piquiers# Sont une rude pièce à les royaux échiquiers ;# On sent que ces gaillards sortent de les avalanches# Qui de les cols de le Malpas roulent jusqu' à Sallanches ;# En guerre , à le feu , ce sont de les tigres pour l' élan ;# A Schoenbrunn , chacun d' eux a l' air d' un chambellan ;# Auprès de leur cocarde ils piquent une rose ;",fr-7158
fr,HUG784,Q5699,Q82070,d' Ur à Tyr,"HUGO, Victor",1802,1885,Ur,30.962222,46.104444,ancient city,ancient city,Tyre,33.266666666667,35.2,city,city," Je marchais , étant juge et prince , à la clarté# De Chémos , de Dagon , de Bel et d' Astarté ,# Et ce sont là les quatre étoiles qui sont reines .# J' ai creusé d' Ur à Tyr de les routes souterraines .# Chémos m' a dit : Reprends Nébo sur Israël .# Et je n' ai jamais fait que ce que veut le ciel .# Maintenant , dans ce puits , je ferme la paupière .",fr-7172
fr,HUG787,Q6514,Q243456,de l' Hellespont va se briser à Cumes,"HUGO, Victor",1802,1885,Dardanelles,40.2,26.4,strait (water),strait (water),Cumae,40.848611,14.053611,ancient city,ancient city," Fait fuir éperdument la flottante Délos ;# Ils ont bouleversé la mer , troublé ses flots ,# Et dispersé si loin devant eux les écumes# Que l' eau de l' Hellespont va se briser à Cumes ,# Je sais cela . Je sais aussi qu' on peut mourir .# Ce n' est point pour l' Hadès , trop pressé de s' ouvrir ,# Que la nature , source et principe de les choses ,",fr-7174
fr,HUG787,Q173096,Q34374,de l' Eubée à la Crète,"HUGO, Victor",1802,1885,Euboea,38.5,24,island,island,Crete,35.309722222222,24.893333333333,island,island," Qu' il faut faire durer le plus longtemps qu' on peut .# Tâchons de faire à le fil de les Parques un tel nœud# Que leur fatal rouet déconcerté s' arrête .# Ici nous couvrons tout , de l' Eubée à la Crète ;# C' est donc ici qu' il faut frapper ce roi , contraint# De confier sa flotte à le détroit qui l' étreint ;# Nous sommes peu nombreux , mais profitons de l' ombre ,",fr-7174
fr,HUG789,Q101583,Q1160195,de Thèbe à Mantinée,"HUGO, Victor",1802,1885,Thebes,25.720555555556,32.610277777778,ancient city,ancient city,Mantineia,37.616666666667,22.383333333333,ancient city,ancient city," Alors pour écouter nous nous sommes assis ;# Et ce grand bruit venait de le côté d' Éleusis ;# Or Éleusis était alors abandonnée ,# Et tout était désert de Thèbe à Mantinée# A cause de le ravage horrible de les persans .# Les champs sans laboureurs , les routes sans passants# Attristaient le regard depuis plus d' une année .",fr-7176
fr,HUG792,Q14294,Q613574,De le Tage à l' Almonacid,"HUGO, Victor",1802,1885,Tagus River,38.8525,-9.0137,river,river,Almonacid de Toledo,39.755,-3.8544444444444,city,city," La longueur de mon épée# En est la mesure , ô roi !# Ce pays ne connaît guère ,# De le Tage à l' Almonacid ,# D' autre musique de guerre# Que le vieux clairon de le Cid .# Mon nom prend toute l' Espagne ,",fr-7178
fr,HUG804,Q6681413,Q917870,de Lorne à Knapdala,"HUGO, Victor",1802,1885,Lorne,56.4167,-5.46667,region,region,Knapdale,55.916666666667,-5.5208333333333,region,land," L' éclair n' entendrait pas Dieu lui criant : Arrête !# Arriver , c' est la loi de le sort .# Il s' écoula# Une semaine . Puis de Lorne à Knapdala ,# Douze sonneurs de cor en dalmatiques rouges# Firent savoir à tous , à les manants dans leurs bouges ,# À le prêtre en son église , à le baron dans sa tour ,",fr-7189
fr,HUG810,Q134674,Q23047,De Bayonne à Cahors,"HUGO, Victor",1802,1885,Bayonne,43.4925,-1.4763888888889,city,city,Cahors,44.4475,1.4405555555556,city,city," Le patrice Constance en quatre cent dix-neuf ,# Reçut de Rome en fief la troisième Aquitaine .# Aujourd'hui Gaïffer en est le capitaine .# De Bayonne à Cahors son pouvoir est subi ;# Les huit peuples qui sont à l' orient d' Alby ,# Les quatorze qui sont entre Loire et Garonne ,# Sont comme les fleurons de sa fière couronne ;",fr-7195
fr,HUG810,Q3542400,Q861715,de le Tursan à le Marsan,"HUGO, Victor",1802,1885,Tursan,43.694687,-0.32626,region,historic region,Marsan,43.656388888889,0.72222222222222,city,city," Les huit peuples qui sont à l' orient d' Alby ,# Les quatorze qui sont entre Loire et Garonne ,# Sont comme les fleurons de sa fière couronne ;# Auch lui paie un tribut ; de le Tursan à le Marsan# Il reçoit un mouton de chaque paysan ;# Le Roc-Ferrat , ce mont où l'on trouve l' opale ,# Saint-Sever sur l' Adour , Aire l' épiscopale ,",fr-7195
fr,HUG811,Q31424,Q10965,de le Llobregat à l' Èbre,"HUGO, Victor",1802,1885,Llobregat,41.302248,2.131948,river,river,Ebro,40.728527124206,0.86929321289062,river,river," Dans ce jaillissement d' étincelles qui sortent# De le rude atelier , plein de les souffles de l' autan ,# Où l'on forge le sceptre énorme de Satan .# Or dans ce même temps , de le Llobregat à l' Èbre ,# De le Tage à le Cil , un nom , Masferrer , est célèbre ;# C' est un homme de les rocs et de les bois , qui vit seul ;# Il prend l' ombre de les monts tragiques pour linceul ;",fr-7196
fr,HUG811,Q14294,Q14556,De le Tage à le Cil,"HUGO, Victor",1802,1885,Tagus River,38.8525,-9.0137,river,river,Sil,42.4538,-7.7306,river,river," De le rude atelier , plein de les souffles de l' autan ,# Où l'on forge le sceptre énorme de Satan .# Or dans ce même temps , de le Llobregat à l' Èbre ,# De le Tage à le Cil , un nom , Masferrer , est célèbre ;# C' est un homme de les rocs et de les bois , qui vit seul ;# Il prend l' ombre de les monts tragiques pour linceul ;# Avant d' être avec l' arbre , il était avec l' homme ;",fr-7196
fr,HUG865,Q5715,Q64,De Memphis à Berlin,"HUGO, Victor",1802,1885,Memphis,29.85412,31.25934,ancient city,ancient city,Berlin,52.516666666667,13.383333333333,city,city," Non ! non ! non ! ce n' est point pour cela que nos pères# Ont fait cette conquête altière , l' avenir !# Qu' ils poussaient leurs chevaux et les faisaient hennir# De Memphis à Berlin , de l' Èbre à la Thuringe !# Non ! j' ai les droits de l' homme et non les droits de le singe .# Je comprends qu' on se penche avec fraternité# Vers les êtres qui sont hors de l' humanité ,",fr-7250
fr,HUG865,Q10965,Q1205,de l' Èbre à la Thuringe,"HUGO, Victor",1802,1885,Ebro,40.728527124206,0.86929321289062,river,river,Thuringia,51,11,region,region," Non ! non ! non ! ce n' est point pour cela que nos pères# Ont fait cette conquête altière , l' avenir !# Qu' ils poussaient leurs chevaux et les faisaient hennir# De Memphis à Berlin , de l' Èbre à la Thuringe !# Non ! j' ai les droits de l' homme et non les droits de le singe .# Je comprends qu' on se penche avec fraternité# Vers les êtres qui sont hors de l' humanité ,",fr-7250
fr,HUG872,Q2634,Q11925,de Naple à les Grisons,"HUGO, Victor",1802,1885,Naples,40.833333333333,14.25,city,city,Grisons,46.75,9.5,region,region," S' en montre curieux et qu' on se soit enquis# De quels Guadalquivits et de quelles Navarres# Sortent ces catalans et ces almogavares .# Partout l' étranger vient et de Naple à les Grisons# Montre sa pique à le bord de nos noirs horizons .# Chocs , alertes , assauts , invasions soudaines ;# Ils viennent de Nubie , ils viennent de les Ardennes .",fr-7257
fr,HUG872,Q52174,Q209064,d' Otrante à le mont Ventoux,"HUGO, Victor",1802,1885,Otranto,40.147825,18.485933,city,city,Mont Ventoux,44.166666666667,5.2833333333333,mountain,mountain," Se dressera , le front dans la nuée , ayant# De les jaillissements d' aube à les cils de ses paupières# Tout luira ; le tocsin sonnera dans les pierres ;# Tout frémira , de le cap d' Otrante à le mont Ventoux ;# L' Italie , ô tyrans , sortira de vous tous .# De votre monstrueuse et cynique mêlée# Elle s' évadera , la belle échevelée ,",fr-7257
fr,HUG893,Q200201,Q15682,d' Irun à Cadiz,"HUGO, Victor",1802,1885,Irun,43.337806,-1.788806,city,city,Cádiz,36.535,-6.2975,city,city," Prie et songe , et n' est pas épouvanté de voir# Son crucifix jeter l' ombre de les guillotines .# Cet autre , torche à le poing , dans les cités mutines ,# Se rue , et brûle et pille , et d' Irun à Cadiz# Règne , et fait fusiller un prisonnier sur dix ,# Et dit : Je n' en fais pas fusiller davantage ,# Étant civilisé ; puis il reprend : Le Tage",fr-7278
fr,HUG899,Q794,Q123377,de la Perse Jusqu' à les Hébrides,"HUGO, Victor",1802,1885,Iran,32,53,country,country,Hebrides,58,-7,island,archipelago," Rien n' arrête et ne dirige# Mon formidable quadrige ,# Que les typhons# Traînent , et qui , de la Perse# Jusqu' à les Hébrides , disperse# Ses bruits profonds .# Je suis la vaste mêlée ,# Reptile , étant l' onde , ailée ,",fr-7284
fr,HUG110,Q80985,Q1903,de Fez à Catane,"HUGO, Victor",1802,1885,Fez,34.0433333333333,-5.00333333333333,city,city,Catania,37.502669444444,15.087269444444,city,city," Nous recrutions pour le sérail# Dans tous les moûtiers de le rivage .# En mer , les hardis écumeurs !# Nous allions de Fez à Catane …# Dans la galère capitane# Nous étions quatre-vingts rameurs .# On signale un couvent à terre .",fr-7293
fr,HUG132,Q6839,Q173699,De Figuère à Setuval,"HUGO, Victor",1802,1885,Figueres,42.266666666667,2.95,city,city,Setúbal,38.5243055555556,-8.89261111111111,city,city," Les sept infants de Lara .# Pour le trouver en campagne ,# Il traverserait l' Espagne# De Figuère à Setuval .# L' un de les deux mourrait sans doute .# En ce moment sur la route# Il passe un homme à cheval .",fr-7315
fr,HUG132,Q2609855,Q15696,d' Albe à Zamore,"HUGO, Victor",1802,1885,Albe,42.0804801331573,13.4085813364249,city,city,Zamora,41.503333333333,-5.7555555555556,city,city," De le moins , c' est à mon baptême# Ce qu' un prêtre déclara .# J' attends sous ce sycomore :# J' ai cherché d' Albe à Zamore# Ce Mudarra le bâtard ,# Le fils de la renégate ,# Qui commande une frégate",fr-7315
fr,HUG140,Q23406,Q7355,De la mer Rouge à le fleuve Jaune,"HUGO, Victor",1802,1885,Red Sea,22,38,sea,sea,Yellow River,36.1241944444444,116.097666666667,river,river," Tu gouvernes , seigneur , l' empire de le milieu ,# De la mer Rouge à le fleuve Jaune .# Les rois de les nations , vers ta face tournés ,# Pavent , silencieux , de leurs fronts prosternés# Le chemin qui mène à ton trône .",fr-7323
fr,HUG142,Q2634,Q72414,De Naple à Portici,"HUGO, Victor",1802,1885,Naples,40.833333333333,14.25,city,city,Portici,40.819722222222,14.341111111111,city,city," Toujours Napoléon , éblouissant et sombre ,# Sur le seuil de le siècle est debout .# Ainsi , quand de le Vésuve explorant le domaine ,# De Naple à Portici l' étranger se promène ,# Lorsqu' il trouble , rêveur , de ses pas importuns ,# Ischia , de ses fleurs embaumant l' onde heureuse# Dont le bruit , comme un chant de sultane amoureuse ,",fr-7325
fr,HUG615,Q490670,Q207239,D' Ems à Cythère,"HUGO, Victor",1802,1885,Bad Ems,50.338055555556,7.7105555555556,city,city,Kythira,36.2575,22.9975,island,island," Balbutiant son quos ego ,# Tremble à le moment où sa main sonne# À la porte de Camargo .# D' Ems à Cythère , quel fou rire# Si Hafiz , fumant son chibouck ,# Prétendait griser Sylvanire# Avec de le vin de peau de bouc !",fr-7343
